ID,353_B_glu_14,353_B_mal_2,353_C_glu_15,353_C_mal_3,535_A_glu_13,535_A_mal_1,570_A_glu_16,570_A_mal_4,570_B_glu_17,570_B_mal_5,570_C_glu_18,570_C_mal_6,580_A_glu_19,580_A_mal_7,580_B_glu_20,580_B_mal_8,580_C_glu_21,580_C_mal_9,584_A_glu_22,584_A_mal_10,584_B_glu_23,584_B_mal_11,584_C_glu_24,584_C_mal_12,,,,,,,
YALI0D08228g,0.216633787,0.272350257,0.201922576,0.268849212,0.205183755,0.26087165,0.182546827,0.297379656,0.251699302,0.281905582,0.225409583,0.309812404,0.218923616,0.328346908,0.173521687,0.282862577,0.198311325,0.309016601,0.238715772,0.302058802,0.190444645,0.218539747,0.221301958,0.326049389,,,,,,,
YALI0F19712g,0.046459636,0.015731412,0.041935401,0.016683359,0.026568182,0.028970752,0.025346058,0.076643987,0.045420257,0.038045905,0.048352968,0.080403247,0.039791569,0.046170818,0.015218667,0.078953235,0.034916149,0.042790797,0.03604095,0.042279973,0.026251565,0.027298272,0.035397977,0.084519753,,,,,,,
NDH2,0.03860435,0.029560717,0.042456515,0.032642126,0.040686794,0.022321082,0.042648581,0.033888377,0.046974144,0.035112715,0.046371525,0.033207578,0.036519259,0.034032212,0.039600354,0.033046715,0.043218962,0.042903806,0.049697773,0.035693959,0.043003167,0.029782416,0.042844936,0.037978519,,,,,,,
YALI0E29887g,0.001462852,0.002407647,0.001733331,0.001798014,0.00076747,0.002089002,0.001528568,0.002411407,0.002082087,0.002184212,0.001635459,0.001567494,0.001903386,0.003080987,0.001165873,0.001489367,0.001913847,0.001581757,0.00272756,0.002700148,0.00250066,0.002468862,0.003193421,0.002173646,,,,,,,
YALI0D00737g,0.024463364,0.015284056,0.019854874,0.023887272,0.024332674,0.022846831,0.023147348,0.022143089,0.019107989,0.027509209,0.024667263,0.021333898,0.023836079,0.024614967,0.031579619,0.023223597,0.020390078,0.025387457,0.021522634,0.024363551,0.026718087,0.020980915,0.022002627,0.022712734,,,,,,,
YALI0F23375g,0.002868628,0.00238333,0.002623591,0.002625271,0.003806654,0.002092965,0.002726246,0.002128253,0.002768058,0.002630441,0.002809725,0.001850703,0.002133127,0.002103603,0.002892129,0.001982402,0.002683364,0.002371888,0.002689579,0.002136116,0.002732054,0.001922471,0.002945266,0.001878307,,,,,,,
YALI0F07260g,0.004978356,0.002426323,0.005878028,0.003116876,0.004193393,0.003616643,0.006054821,0.00457455,0.007371877,0.004451106,0.006284345,0.003790461,0.006260637,0.003600088,0.006039639,0.004511995,0.004726269,0.003682184,0.004627669,0.004371649,0.005874187,0.003090003,0.004699852,0.004551254,,,,,,,
NCP1,0.034692651,0.026474755,0.033748458,0.027754248,0.031762762,0.02525155,0.041634794,0.034832744,0.045145473,0.036640049,0.041177788,0.035076403,0.038087013,0.032077948,0.036186884,0.033040137,0.032980258,0.034058595,0.037567387,0.036227956,0.040945395,0.03462326,0.041607593,0.035586477,,,,,,,
YALI0A09284g,0.000472989,0,0.000333341,0.000371303,0.00035254,0.000388277,0.000488746,0.000411828,0.000604487,0.000343197,0.000596392,0.000340574,0.000546633,0.00045804,0.000308999,0,0.000512707,0.000381159,0.000406082,0.000274466,0.000419811,0.000355823,0.000513369,0.000323394,,,,,,,
YALI0B22660g,0.009429725,0.005335238,0.009125168,0.007260077,0.007797113,0.006141713,0.009234363,0.0067092,0.007478075,0.006945691,0.010931451,0.006667532,0.007387755,0.007396681,0.008528138,0.007310413,0.009991802,0.005962929,0.007955088,0.006375897,0.007676833,0.006676932,0.00767244,0.005965987,,,,,,,
YALI0E23474g,0.001952405,0.00010362,0.001885032,0,0.00069088,0.000139792,0.00196555,0.001373944,0.001212838,0.001216621,0.001347614,0.001300215,0.00191933,0.001980766,0.001242847,0.001722109,0.002160747,0.001752683,0.001417233,0.001356575,0.001460502,0.001541661,0.001423976,0.001324573,,,,,,,
YALI0F02123g,0.037121162,0.033608008,0.034857185,0.030438023,0.039164082,0.040955871,0.041095113,0.039110678,0.048949917,0.038037022,0.036921707,0.043694353,0.042298002,0.037527875,0.036124208,0.04132405,0.036519078,0.047864968,0.039608744,0.044129776,0.041737499,0.037196616,0.037911082,0.044408201,,,,,,,
YALI0A09383g,7.25877E-05,0.000104155,0,0,0,0.000758333,0.000759036,0.009276156,0.00041886,0.012821247,0.000434981,0.009295632,0,0.01003843,0.000444359,0.012161052,0.000673476,0.013009715,0,0.012720492,0.000437585,0.009979661,0.000584922,0.009106218,,,,,,,
YALI0D05467g,0.102779042,0.103246948,0.09895984,0.102211826,0.098473405,0.096923666,0.09289641,0.116799768,0.087140807,0.106031852,0.088567306,0.104416114,0.097462059,0.098258551,0.096206157,0.100032207,0.108504083,0.113313047,0.087171406,0.08761067,0.092362578,0.106262147,0.098124786,0.100199151,,,,,,,
YALI0B14377g,0.209963412,0.166721391,0.189271996,0.160890322,0.201381977,0.154305074,0.217515479,0.163418609,0.22845131,0.187897372,0.214925467,0.149926472,0.203333458,0.178254026,0.184056642,0.181269348,0.211852189,0.178750627,0.230030244,0.174017341,0.203301447,0.18170456,0.200116772,0.180157699,,,,,,,
YALI0F27643g,0.005551972,0.005406191,0.004519663,0.002508484,0.004294362,0.003735844,0.003825873,0.004755953,0.004303214,0.004425848,0.004693247,0.005134386,0.003380042,0.003361172,0.005529531,0.005381428,0.003833171,0.004873926,0.004594644,0.004710749,0.004444804,0.00398895,0.004490366,0.004228156,,,,,,,
YALI0A14542g,0.013281507,0.014553957,0.013057636,0.019523331,0.018290815,0.018921456,0.013544257,0.015377635,0.012814777,0.018364842,0.015043381,0.009133351,0.015062007,0.019990921,0.019305195,0.015012495,0.014788067,0.018683837,0.015003876,0.016432595,0.017285537,0.015045322,0.014374405,0.016025459,,,,,,,
YALI0E15378g,0.426806322,0.550465062,0.439035687,0.580397971,0.345696393,0.5788619,0.518227598,0.539695259,0.589777736,0.548266373,0.545479072,0.554561373,0.467097629,0.549852005,0.45569022,0.520676897,0.488697406,0.629988574,0.497470866,0.512174583,0.454928652,0.516810776,0.466098356,0.488822597,,,,,,,
YALI0F01320g,0.001596429,0,0.000538777,0,0.001097509,0,0.002740924,0.00078159,0.00093514,0.000384506,0.001586788,0.000111067,0.000255184,0.001708239,0.000261497,0.000554909,0.001096716,0.000614818,0.001103051,0,0.000638052,0,0.000197874,0,,,,,,,
COQ6,0.010092124,0.007655793,0.008517281,0.00810904,0.009762745,0.00800423,0.011882169,0.011110198,0.009123651,0.010516529,0.009508243,0.010927192,0.007918949,0.011449243,0.007729147,0.011780359,0.009416836,0.010305317,0.010024496,0.011269601,0.008416978,0.009701614,0.008162123,0.009240797,,,,,,,
var1,0.007627249,0.00899968,0.009171509,0.007884561,0.009088418,0.01002763,0.008630483,0.008145442,0.009085023,0.008332677,0.009218185,0.00774188,0.00689977,0.008168032,0.010308728,0.009215399,0.009898434,0.009530664,0.008263547,0.008604657,0.011671808,0.007009397,0.008706113,0.00976876,,,,,,,
PMR1,0.004546321,0.004135511,0.004227886,0.004346041,0.005566024,0.00309894,0.005730441,0.004024667,0.005327322,0.005089689,0.003669611,0.003518119,0.004948284,0.004361525,0.005206295,0.00495366,0.004232563,0.004563335,0.004058907,0.004161959,0.005051777,0.004146122,0.003833236,0.003020616,,,,,,,
TEF,2.415239889,2.291780003,2.19722394,2.284708154,2.198890191,2.340357582,2.305998675,2.278665018,2.385482504,2.323164414,2.286782931,2.293551136,2.406134408,2.351979588,2.188046743,2.161158012,2.329522452,2.194957446,2.37940091,2.184436885,2.307807739,2.061476216,2.177969225,2.13656858,,,,,,,
RPS4,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPS1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POX1,sp|O59950|RS4_YARLI 40S ribosomal protein S4 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RPS4 PE=2 SV=1,30,72.7,29.195,260,0,323.31,0.364750523,0.36996047,0.367874942,0.359532194,0.37663531,0.342211127,0.344169132,0.321365392,0.296384763,0.339774819,0.324413993,0.302467477,0.352545928,0.356808945,0.386462089,0.313371729,0.391508516,0.331665992,0.324857932,0.310032963,0.331019346,0.298645128,0.345028989,0.291919333
POX2,"sp|O74932|TPS1_YARLI Alpha,alpha-trehalose-phosphate synthase [UDP-forming] OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=TPS1 PE=2 SV=1",5,11.5,53.258,469,0.00030883,2.6353,0.000925903,0.000979415,0.000928787,0.001307986,0.000533009,0.001339964,0.000442706,0.001700979,0.000749251,0.000537347,0.001411137,0.000668588,0.00112157,0.001326664,0,0.001682253,0.001743308,0.000471188,0.001156705,0.000578362,0.00051135,0.000373392,0.001190381,0.000618819
POX3,sp|O74934|ACOX1_YARLI Acyl-coenzyme A oxidase 1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=POX1 PE=1 SV=1,3,4.9,77.281,689,0,4.382,7.36266E-05,0.000199273,0.000212007,0,3.1084E-05,0,0.000302066,0,6.06931E-05,2.02519E-05,0.000219701,0,8.23598E-05,2.46201E-05,0,0,0.000252777,0,0.000272213,0,7.64436E-05,0,0.000298785,4.62908E-05
GYP7,sp|O74935|ACOX2_YARLI Acyl-coenzyme A oxidase 2 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=POX2 PE=1 SV=1,37,53.9,78.69,700,0,323.31,0.046081922,0.055258749,0.048166387,0.058561144,0.032157355,0.057821255,0.055766526,0.049311439,0.067195769,0.051202661,0.068324531,0.04927288,0.045535539,0.052769577,0.041683181,0.057827081,0.049872037,0.068739992,0.044900399,0.05127674,0.042675933,0.038329757,0.041797244,0.048238252
YALI0A18139g,sp|O74936|ACOX3_YARLI Acyl-coenzyme A oxidase 3 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=POX3 PE=1 SV=1,42,58.3,78.009,700,0,323.31,0.072329435,0.109772491,0.063393015,0.116334665,0.060062954,0.13483378,0.073801422,0.10127914,0.091032547,0.092735624,0.087577636,0.082225407,0.077195609,0.082146523,0.064936986,0.100957301,0.077113602,0.115194516,0.076880171,0.093729591,0.067630378,0.083971448,0.066055073,0.09916708
LEU2,sp|P09379|GYP7_YARLI GTPase-activating protein GYP7 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=GYP7 PE=3 SV=2,5,10.5,84.025,730,0,6.0605,0.000608614,0.000481468,0.000438068,0.000515742,0.000440561,0.000254347,0.000690652,0.000531576,0.000837615,0.000771756,0.000745224,0.000365257,0.000771113,0.000562033,0.000425867,0.000686679,0.000586523,0.000580379,0.000771948,0.000690372,0.000779772,0.001040068,0.000999506,0.00044416
PGK1,sp|P0C8L8|YL139_YARLI Uncharacterized protein YALI0A18139g OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0A18139g PE=4 SV=1,5,7.3,88.495,782,0,8.7272,0.000324818,0.000251995,0.000433193,0.000364465,0.000464787,0.000281388,0.000293283,0.000324112,0.00018902,0.000442121,0.000353168,0.000289527,9.0986E-05,0.000169427,8.81594E-05,0.000184313,0.000107911,0.000300541,0,0.000256265,0.000385736,2.62711E-05,4.51036E-05,0.000382242
PYK1,sp|P18120|LEU3_YARLI 3-isopropylmalate dehydrogenase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=LEU2 PE=3 SV=2,21,62.5,43.358,405,0,323.31,0.000577663,5.93965E-05,0.000651626,0.000201869,0.000690379,0.000172791,0.031719309,0.057107455,0.03375669,0.066034517,0.032310961,0.056662917,0.031320899,0.066989197,0.033674861,0.071565757,0.030481081,0.065479205,0.027154829,0.060004168,0.029872447,0.054826825,0.026297105,0.061959152
FAS1,sp|P29407|PGK_YARLI Phosphoglycerate kinase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PGK1 PE=3 SV=1,44,90.9,44.772,417,0,323.31,0.233060907,0.267315954,0.241218184,0.272342245,0.214700354,0.266385885,0.24235662,0.322639957,0.267131718,0.325718171,0.276464302,0.349523604,0.239460876,0.312251045,0.252107786,0.336682766,0.237250824,0.32693748,0.259900971,0.341077599,0.237942505,0.363896686,0.229264487,0.351869009
PEX6,sp|P30614|KPYK_YARLI Pyruvate kinase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PYK1 PE=3 SV=3,50,93.2,56.667,515,0,323.31,0.488246215,0.36392546,0.514896637,0.363077927,0.479600989,0.396913729,0.462288271,0.354594755,0.586500048,0.350996724,0.531024525,0.402764422,0.491587802,0.332910385,0.433774404,0.406883078,0.478591775,0.358649046,0.513540298,0.391764715,0.484636023,0.339778928,0.499334082,0.40633252
LYS5,sp|P34229|FAS1_YARLI Fatty acid synthase subunit beta OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=FAS1 PE=3 SV=2,140,77.5,231.34,2086,0,323.31,0.477393065,0.332881504,0.504263978,0.303897831,0.488062572,0.316935083,0.512072551,0.383583127,0.584175367,0.382656096,0.57802929,0.412287687,0.491544843,0.333227028,0.481609026,0.447042339,0.508554875,0.394938492,0.507454367,0.461431873,0.490953092,0.393488486,0.501470515,0.478553599
ICL1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC65,sp|P36966|PEX6_YARLI Peroxisomal biogenesis factor 6 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PEX6 PE=3 SV=2,17,26.2,112.01,1024,0,108.85,0.004155426,0.0066378,0.006757196,0.003164792,0.004356885,0.003885855,0.005258839,0.003852181,0.002774868,0.004121302,0.004676519,0.003606704,0.004775562,0.003416371,0.006075897,0.00322873,0.003973217,0.00255951,0.003096257,0.003554078,0.004458437,0.003543993,0.00492511,0.002587468
URA5,"sp|P38997|LYS1_YARLI Saccharopine dehydrogenase [NAD(+), L-lysine-forming] OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=LYS5 PE=3 SV=1",24,68,40.612,369,0,323.31,0.092177511,0.1276883,0.10573107,0.123306605,0.112624173,0.106090563,0.095376608,0.08634372,0.097382317,0.086656291,0.090066688,0.074196342,0.108592681,0.090796043,0.0953026,0.081232335,0.115334733,0.079453586,0.077228997,0.069403283,0.083301429,0.077479034,0.098019806,0.07092288
RYL1,sp|P41555|ACEA_YARLI Isocitrate lyase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=ICL1 PE=3 SV=3,46,79.3,60.048,540,0,323.31,0.146373927,0.572863602,0.133286332,0.546028434,0.141375313,0.559622927,0.163005363,0.446673755,0.133753774,0.451845337,0.130842811,0.434691939,0.165066582,0.434720599,0.171464394,0.429015243,0.165015721,0.421830145,0.126794957,0.360083367,0.133049911,0.440602605,0.126789338,0.341414745
LYC1,sp|P41922|SEC65_YARLI Signal recognition particle SEC65 subunit OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SEC65 PE=3 SV=1,9,31,35.487,310,0,56.656,0.005697734,0.002873659,0.006867026,0.004090759,0.004138091,0.00427751,0.004241477,0.004133856,0.005832169,0.003610851,0.005797084,0.004196382,0.00547418,0.004367122,0.002971783,0.004291922,0.005098637,0.004322097,0.004595157,0.003831082,0.004951063,0.002792632,0.004489474,0.004210325
GPR1,sp|P41923|PYRE_YARLI Orotate phosphoribosyltransferase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=URA5 PE=3 SV=1,15,73.1,23.682,219,0,183.21,0.031207226,0.026097948,0.026589829,0.027216172,0.028458606,0.027109658,0.019858385,0.02727984,0.036977589,0.020682336,0.020564398,0.025105112,0.030910898,0.025856165,0.026766847,0.019051192,0.033022785,0.022624076,0.026814316,0.019169313,0.025227469,0.01714378,0.029537489,0.02036898
XPR6,sp|P41924|RYL1_YARLI Ras-like GTP-binding protein RYL1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RYL1 PE=3 SV=1,12,68.5,22.607,203,0,63.481,0.005040015,0.00434694,0.005807057,0.005274628,0.004335151,0.004661373,0.004717778,0.004276348,0.004199269,0.00561637,0.004317849,0.00444736,0.003800135,0.006909875,0.004513557,0.003596916,0.004500062,0.005899468,0.005837929,0.005322846,0.004298966,0.004464514,0.004651335,0.005258523
CRF1,sp|P41929|LYC1_YARLI Lysine acetyltransferase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=LYC1 PE=4 SV=2,8,28.3,43.934,392,0,15.138,0.002150141,0.001737502,0.002289207,0.001865602,0.00231418,0.001929155,0.001660503,0.001346056,0.001289288,0.001665847,0.001510281,0.001258491,0.002046338,0.001467625,0.001376732,0.001214884,0.001919663,0.001697835,0.001470934,0.001246131,0.001577164,0.001836835,0.001707285,0.000435236
SEC14,sp|P41943|GPR1_YARLI Glyoxylate pathway regulator OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=GPR1 PE=1 SV=3,7,27.4,29.437,270,0,142.68,0.040022379,0.027142844,0.026574112,0.032117546,0.026323374,0.025390828,0.04059749,0.025608783,0.038465809,0.039610202,0.040331029,0.033670673,0.034267501,0.037188463,0.034409152,0.033759903,0.03739598,0.027615545,0.040501102,0.047162635,0.031010839,0.05605787,0.032549975,0.052052079
PFK1,sp|P42781|XPR6_YARLI Dibasic-processing endoprotease OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=XPR6 PE=3 SV=1,2,2.2,110.02,976,0,4.0384,0.000405079,0,0.000289756,0,0.000261858,0.000314331,0.000362476,0.000264681,0.000646306,0.000499102,0.000647636,0.000123424,0.000232226,0,0.001182632,0.000601595,0.000404711,0.000453538,0,0.00051419,0,0.000379039,0,0.0002319
RIM101,sp|P45815|CRF1_YARLI Copper resistance protein CRF1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=CRF1 PE=4 SV=1,3,11.4,43.688,411,0.00061425,2.538,0.003634147,0.002772523,0.003521904,0.002911842,0.003744633,0.00217149,0.004252918,0.002727765,0.003486405,0.003454648,0.003728194,0.003119572,0.002976832,0.00282686,0.00437441,0.002715092,0.003444712,0.002967515,0.004158522,0.003042549,0.003753206,0.002696707,0.004737693,0.003516568
SEC61,sp|P45816|SEC14_YARLI SEC14 cytosolic factor OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SEC14 PE=3 SV=2,20,52.4,52.607,492,0,314.77,0.024520676,0.021255435,0.027664933,0.023289736,0.026743379,0.020550427,0.029752074,0.027430353,0.030919209,0.028568377,0.025379843,0.024052111,0.025470875,0.025845858,0.028127621,0.02338278,0.027731238,0.025589941,0.03439244,0.027774478,0.030726176,0.024898157,0.021373302,0.032007804
PEX16,sp|P59680|PFKA_YARLI ATP-dependent 6-phosphofructokinase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PFK1 PE=2 SV=2,48,62.2,103.75,953,0,323.31,0.118713724,0.061678895,0.134801231,0.065253013,0.111029229,0.060217699,0.121663046,0.069520637,0.172840271,0.075166282,0.171425505,0.078376804,0.127320516,0.066385563,0.15841414,0.087661371,0.132677766,0.089798289,0.147767337,0.089794531,0.147376106,0.088130397,0.136777782,0.096274311
SCP2,sp|P78978|PACC_YARLI pH-response transcription factor pacC/RIM101 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RIM101 PE=1 SV=1,5,11.6,64.325,585,0,7.3724,0.000369393,5.25279E-05,0.000710755,0.0002903,0,0.000238167,0.00078503,0.001888987,0,0.001812994,0.000193098,0.001864508,0.000501964,0.001944035,0.001042548,0.002140696,0.000712131,0.001022588,0,0.001659868,0.000443441,0.001528335,3.79542E-05,0.001529786
PEX17,sp|P78979|SC61A_YARLI Protein transport protein SEC61 subunit alpha OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SEC61 PE=3 SV=2,10,22.7,51.686,471,0,32.585,0.015757514,0.011809778,0.018006925,0.010777543,0.016844019,0.01064156,0.017322565,0.0081452,0.008011656,0.01400519,0.017771212,0.006952,0.015409481,0.011544281,0.014359603,0.015822927,0.013876867,0.015965161,0.01846557,0.018335502,0.019363322,0.015239437,0.016285192,0.013526838
POT1,sp|P78980|PEX16_YARLI Peroxisomal membrane protein PEX16 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PEX16 PE=3 SV=1,9,35.3,44.479,391,0,31.497,0.002498243,0.00181126,0.002876359,0.001667105,0.002347041,0.001443152,0.004358739,0.001433334,0.003634984,0.001070451,0.002919696,0.000906789,0.002527774,0.000952046,0.002943646,0.001319856,0.003070131,0.001782496,0.003275144,0.001633255,0.002627303,0.001382818,0.002248808,0.001417566
URA3,sp|P80547|SCP2_YARLI Fatty acid-binding protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SCP2 PE=1 SV=4,15,72.1,14.034,129,0,323.31,0.176660577,0.269469485,0.252987169,0.315822557,0.198239176,0.333669941,0.327398754,0.287537119,0.315385195,0.29099191,0.312550238,0.382030794,0.297985544,0.253807325,0.19227491,0.363673091,0.305710033,0.347860143,0.213615686,0.230724246,0.272270596,0.302298788,0.287213235,0.270557849
EXG1,sp|P87200|PEX17_YARLI Peroxisomal membrane protein PEX17 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PEX17 PE=4 SV=2,6,16.5,75.531,671,0,27.59,0.001621238,0.001345623,0.001754813,0.001174815,0.001823804,0.001183138,0.001792211,0.001643624,0.001089864,0.001271057,0.001290614,0.001617274,0.001583518,0.001508036,0.001400213,0.001606973,0.001747963,0.001662024,0.002052209,0.001606669,0.001225801,0.001630439,0.00150641,0.001186908
LYS1,"sp|Q05493|THIK_YARLI 3-ketoacyl-CoA thiolase, peroxisomal OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=POT1 PE=3 SV=1",23,57.7,43.059,414,0,323.31,0.098051906,0.128671281,0.099259774,0.147859621,0.0889161,0.151588841,0.120375646,0.132174299,0.107662668,0.138936284,0.096405707,0.133165943,0.111959192,0.121660279,0.103296798,0.135414546,0.111710019,0.170391445,0.100766477,0.124817873,0.110155521,0.149964577,0.124776352,0.129480696
