yarrowiacyc,Row Labels,Description,UniProt,UniProt Gene Name,CLB22 Gene Name,CLB22 GO (biological process),,CLB22 GO (cellular component),CLB22 GO (molecular function),WT_A,WT_B,WT_C,WT_D,F174_A,F174_B,F174_D,F174_E,UVF4_A,UVF4_B,UVF4_C,UVF4_D,UVF4_E,p,q,nWT,nF174,nUVF4,log2FoldChange(F174/WT),log2FoldChange(UVF4/WT),log2FoldChange(UVF4/F174),PresentOnlyWT,PresentOnlyF174,PresentOnlyUVF4,AbsentOnlyWT,AbsentOnlyF174,AbsentOnlyUVF4,Pass pq,Pass FoldChange,PassUniquePresence,PassUniqueAbsence,PassOverall,pq WT vs F174,Similarity_Yarlip1.to.yarrowiacyc,Similarity_yarrowiacyc.to.Yarlip1
"G1FV3-30685-MONOMER	",jgi|Yarlip1|127685|fgenesh1_kg.8_#_323_#_TRINITY_DN2083_c0_g1_i1,jgi|Yarlip1|127685|fgenesh1_kg.8_#_323_#_TRINITY_DN2083_c0_g1_i1,Q6CHQ0,YALI0A06589g,YALI0A06589p,cell wall mannoprotein biosynthetic process [GO:0000032]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493],,Golgi apparatus [GO:0005794]; membrane [GO:0016020],"alpha-1,2-mannosyltransferase activity [GO:0000026]",26.87654411,30.68302894,25.96690655,28.00849103,23.74611899,29.78234924,24.42751951,4,0,3,-1.898413411,0,0,0,0,1,0,0,0,0,1,1,1,100,100,,,,,,,,,,
"G1FV3-31210-MONOMER	",jgi|Yarlip1|105006|estExt_Genewise1.C_140197,jgi|Yarlip1|105006|estExt_Genewise1.C_140197,Q6CGI3,YALI0A19074g,YALI0A19074p,glycogen biosynthetic process [GO:0005978]; glycogen catabolic process [GO:0005980],,0,"4-alpha-glucanotransferase activity [GO:0004134]; amylo-alpha-1,6-glucosidase activity [GO:0004135]",34.83861935,35.55384004,34.52625439,34.7886298,34.49627064,34.00482882,34.62226829,33.95473606,34.81394407,34.2111534,35.20731807,35.18425773,34.94324315,0.071973641,0.22806756,4,4,5,-0.657309943,-0.054852611,0.602457331,0,0,0,0,0,0,0,0,0,0,0,0,99.93,99.93
"G1FV3-29211-MONOMER	",jgi|Yarlip1|128788|fgenesh1_kg.11_#_100_#_TRINITY_DN3182_c0_g1_i1,jgi|Yarlip1|128788|fgenesh1_kg.11_#_100_#_TRINITY_DN3182_c0_g1_i1,Q6CB89,YALI0C21065g,YALI0C21065p,0,,0,"transferase activity, transferring glycosyl groups [GO:0016757]",27.65335134,27.49625159,29.02527662,27.97792866,30.65522951,28.79019614,28.8679415,4,0,3,1.399587001,0,0,0,0,1,0,0,0,0,1,1,1,100,100,,,,,,,,,,
"G1FV3-31174-MONOMER	",jgi|Yarlip1|105066|estExt_Genewise1.C_140260,jgi|Yarlip1|105066|estExt_Genewise1.C_140260,Q6CGL9,YALI0A18227g,YALI0A18227p,2-micrometer plasmid partitioning [GO:0030543]; microtubule depolymerization [GO:0007019]; microtubule nucleation [GO:0007020]; mitotic sister chromatid cohesion [GO:0007064]; mitotic spindle orientation checkpoint [GO:0031578]; negative regulation of microtubule depolymerization [GO:0007026]; nuclear migration along microtubule [GO:0030473]; positive regulation of microtubule polymerization [GO:0031116],,cytoplasmic microtubule [GO:0005881]; microtubule plus-end [GO:0035371]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]; spindle pole body [GO:0005816],microtubule plus-end binding [GO:0051010]; protein homodimerization activity [GO:0042803]; structural constituent of cytoskeleton [GO:0005200],31.97161165,32.29739887,32.51521551,31.60315386,31.35421156,31.34535514,33.52822424,32.46794693,31.58906567,32.44391399,30.99428934,32.0025314,31.52107928,0.580232168,0.472439491,4,4,5,0.077089493,-0.386669041,-0.463758534,0,0,0,0,0,0,0,0,0,0,0,0,88.89,88.89
"G1FV3-28616-MONOMER	",jgi|Yarlip1|129367|fgenesh1_kg.12_#_325_#_TRINITY_DN9717_c0_g1_i1,jgi|Yarlip1|129367|fgenesh1_kg.12_#_325_#_TRINITY_DN9717_c0_g1_i1,Q6CCQ1,YALI0C07568g,YALI0C07568p,lipid transport [GO:0006869],,endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021],lipid binding [GO:0008289],29.04090301,30.2781931,26.97858339,30.6346935,29.42498374,29.42548405,25.09587215,0,3,4,-0.120634807,0,0,0,1,0,0,0,0,0,1,1,1,100,100,,,,,,,,,,
"G1FV3-28786-MONOMER	",jgi|Yarlip1|105398|estExt_Genewise1.C_150252,jgi|Yarlip1|105398|estExt_Genewise1.C_150252,Q6CC98,YALI0C11253g,YALI0C11253p,0,,integral component of plasma membrane [GO:0005887],oligopeptide transmembrane transporter activity [GO:0035673],32.02386323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-31005-MONOMER	",jgi|Yarlip1|105522|estExt_Genewise1.C_160112,jgi|Yarlip1|105522|estExt_Genewise1.C_160112,Q6CH10,YALI0A14234g,YALI0A14234p,metabolic process [GO:0008152],,0,catalytic activity [GO:0003824],31.39417308,30.71987907,0,1,1,-0.674294012,0,0,0,0,0,0,0,0,0,0,0,0,99.82,99.82,,,,,,,,,,,,,,,
"G1FV3-28314-MONOMER	",jgi|Yarlip1|105841|estExt_Genewise1.C_170205,jgi|Yarlip1|105841|estExt_Genewise1.C_170205,Q6CDG5,DAD4,DASH complex subunit DAD4 (Outer kinetochore protein DAD4),cell division [GO:0051301]; mitotic sister chromatid biorientation [GO:1990758]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of microtubule polymerization [GO:0031116],,cytoplasm [GO:0005737]; DASH complex [GO:0042729]; microtubule [GO:0005874]; mitotic spindle [GO:0072686],microtubule plus-end binding [GO:0051010],31.10599496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-28303-MONOMER	",jgi|Yarlip1|105865|estExt_Genewise1.C_170230,jgi|Yarlip1|105865|estExt_Genewise1.C_170230,Q6CDH4,YALI0C00495g,Phospholipid-transporting ATPase (EC 3.6.3.1),endocytosis [GO:0006897]; establishment or maintenance of cell polarity [GO:0007163]; Golgi vesicle budding [GO:0048194]; intracellular protein transport [GO:0006886]; response to pheromone triggering conjugation with cellular fusion [GO:0000749],,Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; mating projection tip membrane [GO:0070867]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phospholipid-translocating ATPase activity [GO:0004012],28.7421402,31.59186759,26.77981592,2,1,0,-3.387187976,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,
"G1FV3-28297-MONOMER	",jgi|Yarlip1|105876|estExt_Genewise1.C_170241,jgi|Yarlip1|105876|estExt_Genewise1.C_170241,Q6CDI0,YALI0C00363g,YALI0C00363p,ATP-dependent chromatin remodeling [GO:0043044],,nucleus [GO:0005634],ATP binding [GO:0005524],29.03954407,30.70773385,24.94221416,29.20229372,3,1,0,0.972463029,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,
"G1FV3-25681-MONOMER	",jgi|Yarlip1|106012|estExt_Genewise1.C_180124,jgi|Yarlip1|106012|estExt_Genewise1.C_180124,Q6C398,YALI0F01518g,YALI0F01518p,0,,0,0,29.27215309,29.45273712,1,1,0,0.180584026,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-25718-MONOMER	",jgi|Yarlip1|106086|estExt_Genewise1.C_180204,jgi|Yarlip1|106086|estExt_Genewise1.C_180204,Q6C362,YALI0F02321g,Sodium/hydrogen exchanger,potassium ion transmembrane transport [GO:0071805]; vacuolar acidification [GO:0007035],,early endosome [GO:0005769]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; late endosome [GO:0005770],potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385],27.0605424,29.03330005,29.72089028,26.18559564,30.00571003,29.36231381,27.75959078,26.44129608,25.47978939,32.22575851,29.25185015,0.984752989,0.585998482,3,4,4,-0.276608345,-0.255237378,0.021370967,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,
"G1FV3-25734-MONOMER	",jgi|Yarlip1|106123|estExt_Genewise1.C_180241,jgi|Yarlip1|106123|estExt_Genewise1.C_180241,Q6C347,FAL1,ATP-dependent RNA helicase FAL1 (EC 3.6.4.13),"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; regulation of gene expression [GO:0010468]; RNA secondary structure unwinding [GO:0010501]; RNA splicing [GO:0008380]",,"catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; FAL1-SGD1 complex [GO:0097078]; nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]",ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723],30.8084845,31.79160022,31.80096192,32.39203394,30.78677188,31.7174787,31.94907993,31.31224608,32.59231326,31.84472352,28.98993919,0.792502612,0.535349448,3,4,4,0.244325567,-0.282210035,-0.526535602,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,
"G1FV3-29010-MONOMER	",jgi|Yarlip1|106284|estExt_Genewise1.C_190123,jgi|Yarlip1|106284|estExt_Genewise1.C_190123,Q6CBQ5,YALI0C16522g,YALI0C16522p,glucose import [GO:0046323],,integral component of membrane [GO:0016021],carbohydrate:proton symporter activity [GO:0005351]; glucose transmembrane transporter activity [GO:0005355],30.91363521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30813-MONOMER	",jgi|Yarlip1|106383|estExt_Genewise1.C_200050,jgi|Yarlip1|106383|estExt_Genewise1.C_200050,Q6CHF4,YALI0A09537g,YALI0A09537p,0,,0,0,28.79010912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.93,99.93,,,,,,,,,,,,,,,,,
"G1FV3-30411-MONOMER	",jgi|Yarlip1|129729|fgenesh1_kg.13_#_327_#_TRINITY_DN2905_c2_g1_i1,jgi|Yarlip1|129729|fgenesh1_kg.13_#_327_#_TRINITY_DN2905_c2_g1_i1,Q6CDJ7,YALI0B23408g,YALI0B23408p,0,,integral component of membrane [GO:0016021],0,28.38997518,32.15764955,31.15049501,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,100,100,,,,,,,,,,,,,,,
"G1FV3-24617-MONOMER	",jgi|Yarlip1|106719|estExt_Genewise1.C_210192,jgi|Yarlip1|106719|estExt_Genewise1.C_210192,Q6C609,YALI0E13486g,YALI0E13486p,box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120],,box H/ACA snoRNP complex [GO:0031429],pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723],33.6751639,34.05257118,33.53701821,32.96030519,34.22239957,33.16086117,33.12324626,33.29714356,33.96448213,34.0115811,34.50488705,33.71127274,34.28428034,0.092339543,0.250156525,4,4,5,-0.105351981,0.539036055,0.644388037,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25003-MONOMER	",jgi|Yarlip1|107094|estExt_Genewise1.C_240017,jgi|Yarlip1|107094|estExt_Genewise1.C_240017,Q6C504,YALI0E22198g,YALI0E22198p,cell wall chitin biosynthetic process [GO:0006038]; microtubule-based movement [GO:0007018],,cell periphery [GO:0071944]; cell septum [GO:0030428]; integral component of membrane [GO:0016021]; myosin complex [GO:0016459],ATP binding [GO:0005524]; chitin synthase activity [GO:0004100]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777],31.35337043,30.65519539,28.04972581,29.09034738,27.70028223,32.25488234,31.34180366,26.53168962,27.28577387,30.73103962,28.40360949,30.20262301,29.02780934,0.880646241,0.561030213,4,4,5,-0.32999529,-0.656988687,-0.326993396,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24964-MONOMER	",jgi|Yarlip1|107171|estExt_Genewise1.C_240094,jgi|Yarlip1|107171|estExt_Genewise1.C_240094,Q6C538,YALI0E21307g,YALI0E21307p,0,,0,heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491],31.84878596,33.1907897,33.42472977,33.57907646,32.60190836,33.25350878,32.74773825,32.82148315,32.70103247,33.17934792,32.20843536,32.46829636,33.30850789,0.811724692,0.54046752,4,4,5,-0.154685839,-0.237721474,-0.083035635,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24952-MONOMER	",jgi|Yarlip1|107204|estExt_Genewise1.C_240127,jgi|Yarlip1|107204|estExt_Genewise1.C_240127,Q6C549,YALI0E21021g,YALI0E21021p,(1->3)-beta-D-glucan biosynthetic process [GO:0006075],,"1,3-beta-D-glucan synthase complex [GO:0000148]; integral component of membrane [GO:0016021]","1,3-beta-D-glucan synthase activity [GO:0003843]",34.07228093,34.35113616,34.56778737,34.62738496,35.15452135,33.93625377,34.01016531,34.65196093,35.2575326,33.8114491,33.96755333,34.83226479,34.77602862,0.932729487,0.574498822,4,4,5,0.033577984,0.12431833,0.090740347,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27558-MONOMER	",jgi|Yarlip1|107300|estExt_Genewise1.C_250084,jgi|Yarlip1|107300|estExt_Genewise1.C_250084,Q6C9H8,YALI0D11088g,YALI0D11088p,vesicle-mediated transport [GO:0016192],,trans-Golgi network [GO:0005802],ARF guanyl-nucleotide exchange factor activity [GO:0005086],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,,
"G1FV3-31228-MONOMER	",jgi|Yarlip1|129872|fgenesh1_kg.14_#_141_#_TRINITY_DN1086_c0_g1_i1,jgi|Yarlip1|129872|fgenesh1_kg.14_#_141_#_TRINITY_DN1086_c0_g1_i1,Q6CGG7,YALI0A19514g,YALI0A19514p,0,,0,0,31.30410719,31.26673558,31.44154146,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,100,100,,,,,,,,,,,,,,,
"G1FV3-24477-MONOMER	",jgi|Yarlip1|107686|estExt_Genewise1.C_300067,jgi|Yarlip1|107686|estExt_Genewise1.C_300067,Q6C6D3,YALI0E10417g,YALI0E10417p,cell wall chitin biosynthetic process [GO:0006038],,cell periphery [GO:0071944]; cell septum [GO:0030428]; integral component of membrane [GO:0016021],chitin synthase activity [GO:0004100],25.75595457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.93,99.93,,,,,,,,,,,,,,,,,
"G1FV3-26165-MONOMER	",jgi|Yarlip1|107697|estExt_Genewise1.C_310009,jgi|Yarlip1|107697|estExt_Genewise1.C_310009,Q6C1Z3,YALI0F12155g,YALI0F12155p,"ATP metabolic process [GO:0046034]; cellular protein complex disassembly [GO:0043624]; cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; endoplasmic reticulum membrane fusion [GO:0016320]; ER-associated misfolded protein catabolic process [GO:0071712]; establishment of endoplasmic reticulum localization involved in endoplasmic reticulum polarization at cell division site [GO:0061166]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; mitotic sister chromatid separation [GO:0051306]; mitotic spindle disassembly [GO:0051228]; negative regulation of telomerase activity [GO:0051974]; nonfunctional rRNA decay [GO:0070651]; nuclear protein quality control by the ubiquitin-proteasome system [GO:0071630]; piecemeal microautophagy of the nucleus [GO:0034727]; positive regulation of histone H2B ubiquitination [GO:2001168]; positive regulation of protein localization to nucleus [GO:1900182]; protein localization to Golgi apparatus [GO:0034067]; retrograde protein transport, ER to cytosol [GO:0030970]; ribophagy [GO:0034517]; ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]; SCF complex disassembly in response to cadmium stress [GO:1990171]; sister chromatid biorientation [GO:0031134]; sterol regulatory element binding protein cleavage [GO:0035103]; ubiquitin-dependent ERAD pathway [GO:0030433]",,Cdc48p-Npl4p-Vms1p AAA ATPase complex [GO:0036266]; cytosolic large ribosomal subunit [GO:0022625]; Doa10p ubiquitin ligase complex [GO:0000837]; Hrd1p ubiquitin ligase ERAD-L complex [GO:0000839]; mitotic spindle midzone [GO:1990023]; nuclear chromatin [GO:0000790]; RQC complex [GO:1990112]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098],ATPase activity [GO:0016887]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; molecular adaptor activity [GO:0060090]; protein phosphatase regulator activity [GO:0019888]; ubiquitin binding [GO:0043130],38.9126792,39.0373543,38.78151949,38.95825564,38.86151806,38.78335197,38.77474701,38.95697184,38.95372543,38.85954812,38.77008431,38.79206993,38.74442183,0.298153078,0.374171195,4,4,5,-0.078304939,-0.098482235,-0.020177296,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29443-MONOMER	",jgi|Yarlip1|107886|estExt_Genewise1Plus.C_1_t10142,jgi|Yarlip1|107886|estExt_Genewise1Plus.C_1_t10142,Q6CG14,YALI0B01738g,Reticulon-like protein,0,,endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],0,37.44255976,37.85037504,37.55249463,37.77215367,36.76753803,37.04614805,37.81329494,38.11406926,37.29909517,37.67121082,37.31270856,37.48008253,37.16385196,0.569264351,0.46901209,4,4,5,-0.219133208,-0.269005968,-0.04987276,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-30925-MONOMER	",jgi|Yarlip1|130351|fgenesh1_kg.16_#_16_#_TRINITY_DN3602_c0_g1_i1,jgi|Yarlip1|130351|fgenesh1_kg.16_#_16_#_TRINITY_DN3602_c0_g1_i1,Q6CH59,YALI0A12111g,YALI0A12111p,regulation of GTPase activity [GO:0043087]; signal transduction [GO:0007165],,cytoplasm [GO:0005737],0,27.67848592,27.49845981,25.67093065,25.71379364,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,100,100,,,,,,,,,,,,,,
"G1FV3-29608-MONOMER	",jgi|Yarlip1|108204|estExt_Genewise1Plus.C_1_t10468,jgi|Yarlip1|108204|estExt_Genewise1Plus.C_1_t10468,Q6CFM7,YALI0B05566g,YALI0B05566p,intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105],,intracellular [GO:0005622],ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674],32.83045238,33.84358495,33.12610583,32.62885828,32.99608249,33.03182485,33.06744856,32.49783386,32.56551352,33.0318743,32.92679956,34.18312421,31.46338618,0.8387162,0.549350009,4,4,5,-0.208952923,-0.27311081,-0.064157886,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29624-MONOMER	",jgi|Yarlip1|108233|estExt_Genewise1Plus.C_1_t10500,jgi|Yarlip1|108233|estExt_Genewise1Plus.C_1_t10500,Q6CFL1,YALI0B05940g,YALI0B05940p,0,,cytoplasm [GO:0005737],ubiquitin protein ligase activity [GO:0061630],30.95856569,31.6205199,33.87168098,32.42505767,31.488588,31.70387242,31.72401376,31.67921863,31.41413651,33.99692411,31.03612146,31.24232902,31.39782912,0.732899592,0.52048847,4,4,5,-0.570032857,-0.401488016,0.168544841,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-31011-MONOMER	",jgi|Yarlip1|130432|fgenesh1_kg.16_#_97_#_TRINITY_DN2245_c0_g1_i1,jgi|Yarlip1|130432|fgenesh1_kg.16_#_97_#_TRINITY_DN2245_c0_g1_i1,Q6CH06,YALI0A14388g,YALI0A14388p,biosynthetic process [GO:0009058]; mitochondrial respiratory chain complex I assembly [GO:0032981],,mitochondrion [GO:0005739],transferase activity [GO:0016740],29.12159321,27.15508766,26.90641906,25.29452933,27.73486019,27.74682376,27.4743683,28.27186378,4,0,4,0.687571697,0,0,0,0,1,0,0,0,0,1,1,1,99.71,99.71,,,,,,,,,
"G1FV3-29831-MONOMER	",jgi|Yarlip1|108602|estExt_Genewise1Plus.C_1_t20385,jgi|Yarlip1|108602|estExt_Genewise1Plus.C_1_t20385,Q6CF33,YALI0B10626g,YALI0B10626p,0,,0,0,30.6628876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-31029-MONOMER	",jgi|Yarlip1|130467|fgenesh1_kg.16_#_132_#_TRINITY_DN2268_c0_g1_i1,jgi|Yarlip1|130467|fgenesh1_kg.16_#_132_#_TRINITY_DN2268_c0_g1_i1,W0TYQ2,YALI0A14839g,YALI0A14839p,mRNA processing [GO:0006397],,0,ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; ribonuclease activity [GO:0004540],25.61848924,28.53322795,29.24990801,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,100,100,,,,,,,,,,,,,,,
"G1FV3-29916-MONOMER	",jgi|Yarlip1|108776|estExt_Genewise1Plus.C_1_t30062,jgi|Yarlip1|108776|estExt_Genewise1Plus.C_1_t30062,Q6CEV6,YALI0B12562g,YALI0B12562p,glutathione metabolic process [GO:0006749],,cytoplasm [GO:0005737]; nucleus [GO:0005634],glutathione transferase activity [GO:0004364]; translation elongation factor activity [GO:0003746],37.45839848,37.63327119,37.73970808,37.6208471,37.15110099,37.45479471,37.21052078,36.83973125,36.77012579,37.33390718,37.33028798,36.96715572,37.32135291,0.02129472,0.152996094,4,4,5,-0.449019283,-0.468490297,-0.019471014,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26183-MONOMER	",jgi|Yarlip1|131926|fgenesh1_kg.23_#_136_#_TRINITY_DN2063_c0_g2_i1,jgi|Yarlip1|131926|fgenesh1_kg.23_#_136_#_TRINITY_DN2063_c0_g2_i1,Q6C1X8,YALI0F12573g,YALI0F12573p,activation of GTPase activity [GO:0090630]; intracellular protein transport [GO:0006886]; regulation of vesicle fusion [GO:0031338],,endomembrane system [GO:0012505]; intracellular [GO:0005622],GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137],30.85541599,22.70434104,22.42380633,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,98.66,98.66,,,,,,,,,,,,,,,
"G1FV3-25009-MONOMER	",jgi|Yarlip1|131938|fgenesh1_kg.24_#_8_#_TRINITY_DN9337_c0_g1_i1,jgi|Yarlip1|131938|fgenesh1_kg.24_#_8_#_TRINITY_DN9337_c0_g1_i1,Q6C4Z9,YALI0E22330g,YALI0E22330p,0,,0,0,25.0487649,25.92933517,25.29918426,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,100,100,,,,,,,,,,,,,,,
"G1FV3-26967-MONOMER	",jgi|Yarlip1|109461|estExt_Genewise1Plus.C_2_t10100,jgi|Yarlip1|109461|estExt_Genewise1Plus.C_2_t10100,Q6BZX5,SEC13,Protein transport protein SEC13,COPII-coated vesicle budding [GO:0090114]; mRNA transport [GO:0051028]; positive regulation of TORC1 signaling [GO:1904263]; protein transport [GO:0015031],,COPII vesicle coat [GO:0030127]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; nuclear pore [GO:0005643],structural molecule activity [GO:0005198],32.99300518,32.57235577,34.04726011,33.05467796,32.42454057,34.15950635,33.67001555,34.08534383,33.93569772,32.78583116,32.31878327,32.17418385,31.77309361,0.201859364,0.325600964,4,4,5,0.418026819,-0.569306834,-0.987333653,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26944-MONOMER	",jgi|Yarlip1|109514|estExt_Genewise1Plus.C_2_t10153,jgi|Yarlip1|109514|estExt_Genewise1Plus.C_2_t10153,Q6BZZ3,YALI0F29645g,YALI0F29645p,glutathione catabolic process [GO:0006751],,cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672],0,22.74429268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-28894-MONOMER	",jgi|Yarlip1|137564|fgenesh1_pg.15_#_21,jgi|Yarlip1|137564|fgenesh1_pg.15_#_21,Q6CC03,YALI0C13882g,YALI0C13882p,0,,tRNA (m2G10) methyltransferase complex [GO:0043528],nucleic acid binding [GO:0003676]; tRNA (guanine-N2-)-methyltransferase activity [GO:0004809],26.43996553,26.14267813,30.63642325,28.04124254,26.66830872,27.24018064,0,3,3,-0.423111667,0,0,0,1,0,0,0,0,0,1,1,1,100,100,,,,,,,,,,,
"G1FV3-26804-MONOMER	",jgi|Yarlip1|109789|estExt_Genewise1Plus.C_2_t10429,jgi|Yarlip1|109789|estExt_Genewise1Plus.C_2_t10429,Q6C0B0,YALI0F26323g,YALI0F26323p,mitochondrial citrate transmembrane transport [GO:0006843]; mitochondrial transport [GO:0006839],,integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743],citrate transmembrane transporter activity [GO:0015137]; tricarboxylate secondary active transmembrane transporter activity [GO:0005371],34.21101906,34.18251675,34.03633139,34.73347554,34.91418513,34.31567539,34.19835963,34.3322139,34.47746529,34.20030076,34.14615273,34.26053563,33.90771737,0.452170749,0.428847949,4,4,5,0.149272828,-0.092401328,-0.241674156,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25933-MONOMER	",jgi|Yarlip1|141573|fgenesh1_pm.6_#_135,jgi|Yarlip1|141573|fgenesh1_pm.6_#_135,Q6C2L2,YALI0F06886g,YALI0F06886p,0,,0,0,28.12055296,34.60559528,30.81061569,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,100,100,,,,,,,,,,,,,,,
"G1FV3-26612-MONOMER	",jgi|Yarlip1|110155|estExt_Genewise1Plus.C_2_t20303,jgi|Yarlip1|110155|estExt_Genewise1Plus.C_2_t20303,Q6C0T2,YALI0F21967g,Cation-transporting ATPase (EC 3.6.3.-),cellular calcium ion homeostasis [GO:0006874],,integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231],ATP binding [GO:0005524]; calcium-transporting ATPase activity [GO:0005388]; metal ion binding [GO:0046872],33.94533953,35.72008135,33.57491826,34.37533831,34.06464381,33.73516998,33.97676672,33.76593681,34.24309744,34.10344238,33.6601528,32.46455341,36.39517449,0.784259291,0.533411998,4,4,5,-0.518290032,-0.230635258,0.287654774,0,0,0,0,0,0,0,0,0,0,0,0,99.92,99.92
"G1FV3-25022-MONOMER	",jgi|Yarlip1|151856|estExt_fgenesh1_pg.C_4_t10004,jgi|Yarlip1|151856|estExt_fgenesh1_pg.C_4_t10004,Q6C4Y8,YALI0E22627g,YALI0E22627p,nitrogen compound metabolic process [GO:0006807],,0,0,30.66797473,30.49294149,27.70661911,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,100,100,,,,,,,,,,,,,,,
"G1FV3-26547-MONOMER	",jgi|Yarlip1|110301|estExt_Genewise1Plus.C_2_t20455,jgi|Yarlip1|110301|estExt_Genewise1Plus.C_2_t20455,Q6C0Z5,YALI0F20526g,YALI0F20526p,mitotic spindle assembly checkpoint [GO:0007094]; nucleocytoplasmic transport [GO:0006913]; protein import into nucleus [GO:0006606],,nuclear pore [GO:0005643],0,32.4299685,33.57902216,33.06375997,33.26901221,33.56737056,34.50658875,34.50874422,33.13931717,34.21073426,32.94330424,32.99958577,34.09308517,34.15261745,0.186977876,0.315971613,4,4,5,0.845064467,0.59442467,-0.250639797,0,0,0,0,0,0,0,0,0,0,0,0,99.9,99.9
